InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
415	11.077005906214396	31.406801286663104	96.95079578479734	10.47738537641754	80.10200339662545	11.381779285450442	14.533780268878466	628.9086004091481	98.0030717256486	98.6977123327711	42.34320509310586	199.34958055405778	27.43872008896302	40.60551562964656	12.339181138267314	38.79177603164087	40.96882546838896	8.318930046521373	44.139184729094396	10.364789130667404	2.85
963	13.161810684336665	39.750472155739374	87.45012241644368	34.34095243696813	88.9244201978305	15.765899411598905	101.63006588996753	729.8246299726259	44.71158377450876	6.44410316635731	74.27347467442016	196.67260580408762	25.763991274730554	82.74368258813513	10.818492142055767	53.246001048017156	51.64323238037554	81.1966190852812	87.24044819402197	17.076124720505717	2.46
146	9.116959610745136	50.62301165176933	77.30936128940179	23.472461001285165	63.255981979488595	20.860992335189792	39.6791859712232	1077.2357946418163	87.24612440705896	59.584076804195895	129.5242678753856	181.3404046877489	18.81602535168588	39.80525937990184	0	49.476303418402765	34.63724161562919	81.42154287778689	47.51943604467729	59.21463481896146	8.14
520	0.8626784912760527	8.55092251564294	19.930708938202756	4.010524380483591	30.95418735494492	2.3725440278229692	14.515140241713368	310.9235843238151	18.043837886563782	11.699222514912988	5.726786342314234	11.975567133976528	9.787240531162501	7.666869243091622	2.084746962735214	13.531225874964989	6.579849568191445	0	33.75632849218991	8.669356541451167	4.86
658	13.296820441277708	34.51316913793401	91.25726473996791	14.123750701335874	66.88117965040614	51.37108425954033	86.54066050351042	685.5296705675036	145.85563538945922	129.99036228453247	77.44928050706417	229.3534286595412	52.943899975063445	0	4.146647208171245	47.684427814375134	57.39304363462471	30.969232523798535	108.84014898197964	9.936641310446479	0.72
190	8.125177670012294	15.49254359587438	48.21109224174716	10.654806738933798	35.162344052523174	10.92781593122583	6.034904524868296	442.0225951681917	56.87632123940664	11.920913202881795	41.62883415738491	83.68613583801455	15.056173598232068	25.30757111866155	0	15.594226928509888	36.77064257947799	0	16.006025771414098	33.25760297899069	10.41
1390	13.977896182016995	37.45868197730408	81.59430338236349	10.52931402187563	69.02986800761119	39.699088833353834	18.651019892396263	1011.9140095774401	104.53919353512131	23.862625535711057	30.520924336397407	180.80781940880223	32.7015317284437	41.77414797491943	15.781680536343266	49.63753822137821	71.16174290561241	76.3544374990088	35.69608581128199	52.66225037235942	8.19
743	12.121842965599557	26.17633735898205	49.700683471570365	26.386234910159907	86.06483936370437	19.15597095767546	64.86319645992273	576.5883697626248	115.46052366595211	14.910365354761996	65.27571311908824	58.95036400631787	24.63242300219706	79.69502038018747	15.500209911564996	30.798814968475746	54.01684852133271	73.68685116682835	57.460095926726005	8.186398101858103	1.34
1349	1.9319808053110117	22.793892928509106	24.22146789427035	7.710823931977812	33.18443539753123	8.783099793230502	31.363321663167785	482.9808884448676	17.4501527519621	18.271597283446933	64.69156800583909	97.39282389535978	31.4451272262252	13.748763625475405	0.7096625146808777	16.530320920605792	13.610576033008885	17.04890245299521	21.69091200362773	16.109435341382508	15.61
164	4.298570852924993	34.769792602522884	20.124015624578778	13.428972609737771	16.02657082635623	9.068460764105232	12.771167762572206	433.87688942456185	20.97746764185529	27.207732820802995	81.99361632232713	42.034694175787564	10.884949918438162	8.269255279898946	8.363791473760894	22.61041630863541	15.030788308040536	25.54514528326156	15.30756433374748	23.22411749767112	6.49
667	30.984585717558016	23.978939353608002	24.98360892725805	21.13829514524192	37.85717474263903	15.404531551848534	3.787395973909132	573.0728456938363	41.632770788750044	21.312572693261856	89.33028499717919	119.97373686491592	22.39050958678407	47.30740795085254	15.761260420460925	0.6205982482604173	29.332178382265127	17.447337454334704	48.2769808419042	0	15.1
907	4.61480026274013	8.998599091379079	62.91759439669237	4.277316110454233	50.36489850535906	7.016245336800387	9.299724823010068	404.91556385292915	45.92100769137876	0	20.29953313142949	132.5337088615633	13.014481007953105	18.420962463291573	8.63992624479535	20.705657854910644	6.579742826547782	14.708148410545697	61.79549496603387	10.530299825793545	3.82
137	9.396665348419527	30.3324567084779	26.79284671167385	16.239059064775358	54.65777210718041	9.719907966157765	27.526998343831053	415.0646031117906	30.473531289314995	19.20461292007717	0	58.009434238233595	12.417520548105378	40.638459082156146	10.979870058646384	17.31742646875258	23.073748804404673	11.09139690638247	11.328227701439273	9.547478108034333	12.59
1308	14.038241398332907	27.568742391469772	57.584585932686984	16.010890899937966	94.65725037268575	48.159290778883474	3.7898161363504013	795.810137987216	52.81394251247625	57.9774771314529	36.73967069691113	8.652957923089197	39.89003871557578	34.68243315130436	2.678491525660315	52.118941414470896	28.142279209782362	38.67889002015839	83.95498407059657	18.73316538225295	14.67
1006	7.718797524344835	19.491957842650812	56.670583833393486	25.417614100608173	63.2735634029666	16.9912259831542	29.818944201899193	883.8947182052613	93.6467422240315	49.49342749288679	115.52026116333869	149.11941485074266	24.18148169281007	23.712387599365574	14.11293936743333	52.25072194891982	31.767715064200857	51.06269035211972	45.03167717190984	48.62149195857501	7.63
300	16.98783378096943	33.3242208513365	52.29573753721761	23.400617599023043	113.67238768420562	49.97369252918416	72.53690986851774	997.8319416836813	69.3865247141771	64.24492581027567	107.63671379004587	176.08054887417782	50.777214820700515	39.15847233074057	3.675242259803253	51.999143952987026	42.948427815733936	23.83819271045808	106.40527422974112	4.469100729568013	13.79
1124	0.6479995924484068	7.068254375845358	13.786450419487398	2.851453445435623	0	2.8573792607576047	18.57797620697713	149.06703537264988	8.429148383890293	4.745993605486508	2.8438806204152853	14.709484112470069	0.958976004295147	0	0	2.8155730463571036	6.598449295123522	9.044375771554646	3.418891773395381	0	12.13
1063	6.416293642052566	26.813432154497352	90.74809946301752	35.32012268610237	24.407496354491027	10.39570524701388	24.16293605123347	737.8303785581111	90.31111455079387	57.21034298024967	44.18388851204075	45.21545076866149	26.961999999416157	27.9585465852235	14.54815003432762	39.33047886455217	46.74578650782488	28.777714014893032	26.2895994650668	47.00644541006371	8.86
533	17.797257372128954	50.01111294122433	103.30265525529525	55.646220429421966	90.7611900269963	2.84475481444521	14.526858241945073	747.2346496254437	111.4158602940519	148.75721001335737	67.30734416703476	223.1289018259385	20.588189152005974	89.70238662976871	6.85448337488104	98.94287941023006	3.766138936472977	7.360839591886385	65.2819242384925	8.476905606590568	1.71
184	5.566392092279897	41.24554295592186	64.43529331221849	43.87224626812745	75.6601801896962	13.178478753449257	81.37506152567423	775.942512785471	139.7476229837533	9.28624185965355	58.14056103557161	209.01401940563338	4.852383199367863	87.80715019310342	17.518969327502518	54.766088376737976	62.19378308832724	81.41296145264485	87.05347644613362	3.340893512771921	1.79
665	10.388848540075225	42.54579913093303	73.38617213349414	9.344898860813691	82.90402479883642	6.217570782114207	26.775659625529528	325.25431727492605	55.1948561165419	11.659990578320205	24.05816563094862	128.09864704343093	8.530766280507025	6.08514974305679	2.0953058230047947	16.908253612176292	7.531142785186901	5.4007635784871555	98.05379128657988	7.292412540781872	5.27
1264	11.651137803315269	52.95139623360623	89.10797302139557	51.063464933307856	92.43141622773297	9.270615770054173	94.54389750205019	763.6144366323366	43.505130424702784	121.24149433702627	75.81109738709888	228.2945547353918	25.48607648788604	92.38443713852395	5.040810262389956	56.34812256362198	46.479703339169895	22.663737617670293	80.43888732559277	4.9169164221100665	2.63
287	3.064195627403841	8.843372998850626	10.845763240618115	1.168656641052404	14.28956740724267	2.97045853402592	7.42561231813033	131.37431627540377	4.460873439591909	6.497391294321527	4.8099216518450225	16.156507384215697	1.168656641052404	0	2.3107481804870447	4.110797772516881	5.413468176151305	0.7501877982541615	6.615064187342957	7.187762976660902	11.65
893	4.36953924735803	12.636427396194803	47.21371901016595	7.3636937338201545	32.38529824320345	6.6613489581292935	20.13646914962648	394.70509602139043	10.309968029262935	29.79025046100496	38.20822258758093	68.57819193155154	10.043559932646408	0	3.6448589300957024	18.357452278956693	17.147976487061587	14.657688179616635	17.181378870513257	34.38675601441616	10.29
1229	7.75883176637005	30.161978869330447	23.038713089406333	4.653415776207614	16.151924543669608	3.949493999490384	11.253930394480149	362.0260423212309	3.6559655340143147	28.095151292552927	62.607567002486604	34.46073996718828	8.050562845663714	3.25114831622383	3.813552267064463	22.604700434317248	14.326818462907207	25.53585809213115	14.271362444727268	5.713258439992869	6.03
1332	3.6394953343337564	38.119732634310814	35.49610192803075	19.148727336452982	42.66415371376246	11.178159422042436	20.18075544486487	660.9386817546706	61.43251938809949	41.07049810479715	0	94.01935663500014	17.496389923774277	24.198486010342798	15.796003704804246	31.951100032156177	58.25079848229512	53.514095547891145	34.49049594050342	3.5847690580205196	7.21
948	30.523254528628012	22.106912709056115	39.79164981750522	10.635905997531275	83.0645864455674	45.84725507544518	56.4850069195315	781.2640684493196	63.67874707625277	9.257122832030753	19.228044804324938	111.43970996135636	48.3658966934488	26.90798160024178	22.3290752206084	42.36404403999423	33.51201145912874	32.56002591085901	82.32186770814444	0	13.59
1173	0	17.808787332840332	28.0489512442211	14.413281340000037	56.46451773587359	6.869478011384189	27.60110540076837	475.3997167296011	37.75980976589879	14.404790870439765	47.13405939536126	81.41966068962557	13.84118588872423	36.03167745914145	1.1353117332948472	21.51845118006221	24.111797157018163	21.40598884952944	12.080758663716221	11.369476597181793	13.12
1208	4.244218495721175	3.632754196063752	23.90855290151215	5.272446299666992	19.4331877741627	2.369534116575906	6.7646174358860325	287.4196121953006	20.572947492079308	23.24161698867614	4.959904542132251	36.565440482059934	2.2344246443078566	4.0512899618896405	3.885466192778699	22.614687797980768	15.045781699891336	6.102468358600632	17.482382912027347	5.609875187019379	6.19
750	0.3228398115785823	7.996255490054743	17.667182583087065	0	19.2363035008507	1.4427342124903106	8.362399787110476	161.20957797683928	12.129569348900406	4.514717710082538	14.672759825294214	19.311160462444494	4.423970246448299	0	2.315826585617124	3.491357178836598	5.427904009443962	14.057332834252604	8.921658296541954	7.192073363897968	11.16
195	30.711191131311654	26.589548271430175	21.898046218536106	7.170235957917214	29.474939281979204	11.668179045920883	30.911499812897468	507.2797975895254	45.44397430674351	18.969333186541085	0	82.89106287980616	17.261125688726036	17.203300212117117	0.724677361968169	29.07030513006983	11.743211850438053	21.60716025035189	47.7682348523374	0	15.22
424	5.5280596460320846	12.635994236579965	57.84997552325492	8.434923616245385	37.96094560044974	8.460136814096174	22.16508582181186	481.43372650894	72.26723942711104	35.4543391832784	40.41356625683704	84.00451467302234	16.955468391154064	27.872609725457075	9.782229135238227	20.283249266399185	17.158580446505045	40.18751025981218	11.625993132900799	0.308128781042439	10.01
645	0	18.447805242083255	21.208991329348954	0.5315649397117275	22.14646012104561	9.25327641366788	25.30252892141589	394.1183689497477	39.69448771472427	11.253878334079465	32.56333073922711	50.0744413483902	19.491408109191422	11.210014817523067	6.227120187302218	27.19865899687036	12.779369931688962	10.342542609155016	13.044918838438832	1.5593090082343126	12.94
78	35.14703163973826	42.421373555112616	62.454004756683254	16.54993881418803	113.46036879639959	45.78910354830519	78.96437284180895	1083.45265932519	69.03031336461655	10.606602252053007	101.56235931310852	182.85376609057906	53.24236467213928	68.5021712338011	30.129845070193774	33.982420659086245	43.086164371148044	56.266644830978656	107.97074555725384	18.035159461027593	14.36
79	11.49802621073397	54.84406327077277	142.5523616947257	67.54669475937602	64.61801350811095	63.458258364422896	108.53854793602432	846.1511152679259	197.5270068132378	163.335616418146	75.0592232755276	284.4854800804848	37.20992459881495	55.58756420919237	14.423031270465437	113.38160405071577	53.60554523547092	81.02695186292028	101.70385332837596	16.089222020740117	0.82
308	4.964029336361013	31.084969668037452	20.102181741297375	13.441537046625685	16.01866702058362	9.058152206377818	12.755532977903002	395.30325081766983	21.20918847424461	28.131197070877487	68.15597761379922	36.63182023930325	2.3056496430766242	8.657920762929939	7.944573990922266	22.612798159894233	15.046924943834929	25.468159119676926	15.2384993796853	5.549377827655648	6.31
870	14.971273228564275	18.00793326994523	25.32559697585116	7.184262799382502	29.435206217491682	10.76019112221392	27.923886363142753	376.89667196857897	36.22398999587034	2.8523299924294787	54.18064190393553	0.3784405702726821	19.21622548129424	16.36110124835884	15.669443000862964	38.68147997796606	20.363267204288242	15.863950292680448	19.747410146197833	0	16.09
679	6.418109655265028	44.01736885046663	51.393926625966806	18.9370596784528	53.75098531211641	32.004989254021766	34.15048432365598	834.2699111525003	68.62156462302661	48.609902510424675	25.894748719402855	126.10435156506456	8.18753636418259	21.491693816542558	13.75850780818714	43.71058968159562	31.787580779201363	56.56127191593146	47.04810415058618	39.87213607548971	7.69
944	8.523391087750056	55.33700095608953	75.93184413782271	19.159655354808137	58.20960075850485	36.79911227582495	36.48078099826652	957.235283483456	91.38256976675444	55.52852239425565	105.35019244014033	165.09216983446353	5.368982163035996	37.41861769537029	1.3490636403186773	18.514183395300307	0	79.01095100847225	26.24083321127839	4.564084896706543	8.26
255	4.3138992236778595	14.038194656383274	27.17631353050912	7.665531762087373	20.15785642086616	1.5816129685620488	2.923829108146775	195.15888277173218	15.074563998148596	9.28092018384618	6.610730414452177	38.1473062763963	7.952186479235485	0.5190857922565238	2.0890062642346066	15.354396246315652	8.227649984563664	5.906244796876152	15.57889780084839	0	5.59
1362	0.6497758568223291	9.168437452735974	0	1.166516757511129	12.072537446415243	1.4466895257812002	4.582055687460443	140.61903416797418	6.534666501138786	0	4.828015189535145	14.636748104333332	1.166516757511129	11.746753054897395	2.314710590509874	4.027254460930701	4.140226308654681	0	7.337778250374567	4.954432614762188	11.5
556	24.375183274695406	21.66215158435372	22.22117933410955	8.981512405381245	30.406403087814518	8.702106835848882	31.49035018508003	490.724085493197	42.0582852154578	4.774339824840969	67.47728124882795	75.28301976728383	18.644901490809445	17.20181614758594	13.815851133871153	31.613908157462223	26.001443189130473	14.885913142941373	26.344805097564535	14.297428109979482	15.78
841	18.000029825349728	42.43653817558668	70.69723356100936	0.7479826590648276	83.1808654180751	24.949742040408662	67.41584841955476	588.611099675545	146.412896386215	118.03651921081459	61.33251730139439	72.27586870571078	25.15412557365292	38.45008789856414	24.967875846803352	67.63885543294177	53.97594524452567	60.76492081384018	60.43669071505371	6.197667904106498	0.68
101	0.32640563873905215	21.22350181878915	16.029108224340344	0	0	7.729172011402191	20.82466355965874	173.46236688842984	8.432798110515257	12.039056771865395	5.397105194094523	14.738344676830653	3.6911953331167835	2.8566731699318555	4.949575607045071	2.8168343892570276	6.626052755898446	0	2.7839461409334483	5.803567175942476	12.3
700	30.541778628418648	22.985089250915575	25.057504633855096	7.181779462743334	39.292987258721666	12.605538399306955	34.717327503223274	574.9754425531576	49.04823901348549	9.26611147332147	80.35851795344139	91.55170024037145	22.40427775406775	20.09142283062407	0.7318010736579912	16.598189772904046	18.15338407663572	22.882047527695597	42.70400509100588	17.02829718697724	15.11
427	8.282887910658268	23.16131132572224	76.34376640831016	14.885706753416136	44.37549696250881	14.31614279355918	34.453512549081296	847.625716948888	31.521838586420568	46.31222550495117	52.0256041639847	140.36362147957396	24.56051119758523	29.766891473470203	13.031975134930104	47.508193717712416	30.68523422890563	64.46020226945875	20.41286392698856	40.39455844028775	8.54
147	8.119976374683489	9.163151603171674	21.926965576414204	7.36926764668934	21.465344450424762	9.539216609644281	17.982201912732613	456.84330434468455	26.60502731125036	28.927129043792032	74.05814388644738	11.188747363814375	10.859264902132038	10.543473113965605	14.677023709043484	21.752189158961333	19.902445553020858	34.87208065904793	15.75909839918206	5.5230787775192125	6.82
8	15.369184750882537	47.159622926718555	126.11919603520451	5.56609790840143	76.5683755657762	56.952461773932086	24.655603241468604	738.9512290158134	161.5399327423012	144.4886819772346	70.86267060432428	266.53129441477523	28.212389903012674	53.582692983886346	5.162798078774763	87.54307159419973	46.8793474865962	82.91922124465262	105.66237315562906	16.106160566221963	0.94
223	16.78803895884641	56.31105953715775	49.99702152837358	23.25859451706996	40.139743401672796	16.976915351746804	33.5947130181046	933.5552038579727	97.12453361122864	56.383320858798264	132.53118905419856	156.97741209669465	24.155785236219824	26.910833315031258	13.693109915354233	50.1501600609309	61.30874571743436	47.08352543685154	41.230796552108814	48.60539189783105	7.73
968	5.303211684984862	3.6254558656661358	0	4.006225408281466	23.49358183962871	4.4142738624059605	10.725292808942402	219.97803984380064	14.811731477647944	9.656211951982417	4.7636486418056885	30.752188089391232	0	3.6929009902849614	2.5760178252467942	14.41588329599753	6.567966357490108	0.8782489055659787	9.293499061472495	9.1387551991107	4.99
1194	10.061978366003553	29.40066254362819	83.39577919894707	6.805307005086912	33.42927427003684	30.62906559550548	23.96391931643705	681.2723056363214	60.51650159727284	52.89702486117644	52.23900178565	52.40551893583243	23.600273509273446	25.094335176225208	1.9231662646296792	39.970868884648205	27.756754655574895	47.34175385802307	20.522119047078395	3.7704521638912887	9.29
737	13.273527454429477	58.744547224069414	148.40119518096205	75.61033306745902	93.2689325764364	43.6926268419131	139.8984253777794	976.796669568735	149.97085992721145	189.0580525063599	86.62223320967018	247.8977792053417	7.733776454705453	103.07804809200982	16.017065270371877	152.696140874392	103.55411347322656	69.89898482388858	1.9008526347959043	9.104819570249157	2.4
314	2.9043275845480347	22.833439885996846	25.51812575634552	7.711907571947306	27.284942355888607	14.715393343277324	38.26199908460696	574.1569226633436	47.24004803033265	17.86453863186351	86.16904626454968	98.78123562788396	38.68261948572741	22.020934357314434	0.7335361136500914	43.878044650093216	32.034484693244586	20.83849736337788	23.189792941239823	16.684244042593157	15.23
1438	4.25758698717104	28.165267946682356	0	7.383379508382493	25.292231052134007	7.181964139894306	10.844685852717959	341.04339060832353	14.163853263205116	24.399697339015532	3.5256068617909078	38.54609533136088	10.467695967442085	9.64825861673733	7.050788455230122	23.57740309234517	12.657344838388623	15.38064451723101	18.26523931972792	10.733938857773374	5.82
439	24.874356802018962	13.435885095292875	22.034513341403137	14.433263512717751	22.16701647038056	9.756655547439575	29.73843084577784	377.1009726140534	27.241568345607032	4.4713272780204765	0	62.35598202583511	16.691451690785673	19.3418193354561	11.890111284641435	12.028465805170946	21.396799704316038	19.36543648370223	24.776538904727943	12.262983981045187	16.13
361	7.751705451968405	9.712404146595878	49.57023591495325	8.97641414249404	20.21651859666827	7.684602566535013	5.049219585399138	387.7638370077234	70.57402683945521	29.381191974557158	25.981329390859464	82.44698675900187	16.019333634321022	8.861776989548975	2.8644465290806753	19.18745505012879	0	32.80160961487958	17.273255467178394	0.31012584087635	10.44
1112	3.0622499108229695	8.84927349765655	20.325150024795672	1.1688265843781087	15.003604844176653	1.4509332318713188	8.06509072786748	153.24577960834762	3.6980435698665493	0.34298998986167595	6.677802069221276	15.57215098642402	3.853389162952535	0	2.316218549061445	3.5014837520826276	3.5799582242551864	12.42426860997502	0	7.833133479935155	11.19
178	4.485605186209852	16.007414506701227	17.119304438545463	1.0696373242341466	35.89021274116007	6.830736870237859	23.971828889679358	327.634413919022	19.01172607587616	14.91503624899123	26.978290469695693	40.790964388182566	11.648448493087468	20.989123783806104	8.157747417920914	20.59995671349629	17.902128915648472	13.843547674822442	11.668573623424411	0	12.43
352	8.230714561792544	36.84809490237465	66.39612114214454	4.005874475376688	55.18961791226399	1.577439847272967	18.315745437674106	326.06337875525315	20.854861900003407	13.40334010903672	6.523906189316662	92.98587197979758	4.571053960293797	0.5275171982489055	2.083671435519767	17.848636132152055	9.21239723165907	9.761990662695826	71.79700582657574	12.101558002915159	5.0
466	6.449862083140201	6.55103260763048	33.418018944778005	11.562994726607629	34.08334952134104	11.81400920067921	37.95433926509004	443.37956730634	68.24163201210618	17.595050034627036	13.250783064166823	113.38716973974698	29.7888741300653	23.44285461671729	4.228771825765219	38.69410155936969	6.571406658175202	21.866083143196597	14.91605414144821	10.977283486470645	3.45
332	19.07148579179889	45.78948251678292	93.33189129080186	13.396277010119839	89.28196608855824	26.353223834821122	124.7776298024341	692.5025346628751	141.7869923357911	126.29095248796702	21.537712748528893	207.7823547936989	43.73963310700244	60.57444523344376	10.61406712609928	100.75980490097761	3.7307459825434375	60.62831628419664	111.96336580323018	9.781519153331795	0.42
1242	4.3223071840299925	16.02495031506274	41.95038775307292	4.007659387608607	21.319714457156536	2.5727494157532673	10.735565936879729	292.24049500949457	14.040287064380944	12.967865448471844	12.725811216368946	55.891419823047464	8.809241174559897	4.761846043140453	2.479550249254304	16.787607089912406	6.641943599399237	11.46027701149378	40.787029067566785	4.565042828994996	5.01
1317	4.326145351550237	3.6314295282322115	24.14074589760326	4.008640432600225	16.446927104210378	4.4181166734146835	10.739517086315308	208.7820956795535	0	7.911789696738523	4.780344168415086	34.84494194165828	0	3.7189197021308136	2.0879641225138834	14.418276776105214	6.574235558417265	6.6568390922534455	17.97664291888741	9.139156890232911	5.47
954	6.421266821637693	27.075961693390063	97.9738943784048	33.38306197192039	56.55328335253594	36.25367608895466	30.47662395238186	926.6191212943729	39.32599913116963	46.65089348056351	61.18435628382444	157.3591720183957	18.471063202378716	33.886106167358406	10.686545162154918	21.693836985722704	53.96228443707625	64.56230138125017	45.15814551408084	50.62839983170702	8.65
831	9.239724242455225	17.120889221985713	25.59482435273747	0.5292567296668037	64.7550786495238	14.3317768983478	25.274418173155986	480.5687385462119	41.63092849148785	3.5416258521022908	44.39941929032246	74.08062267109537	14.742498840444314	32.78225505597497	10.9831766371285	21.37801207741189	24.77292144694206	21.423048289452367	13.237852853867684	0	13.3
1185	5.51452968183384	32.12932594601255	27.103200107266066	0.5693488117573481	61.00153922149314	11.808145648473518	27.67621814360309	483.1309471369731	39.13207133970342	18.49041458396566	42.39931134438509	80.34430455981718	13.384249966924079	40.627541018033135	0.7345586450933546	17.211860365087027	23.692173923728323	11.267262911006	40.65711345107323	11.89741002877148	12.91
1351	13.279048041652562	51.391330140389925	5.947313887387843	57.484147732331316	99.01363051425801	17.911854642761387	101.03998323630545	832.5632747003909	126.6029932859796	141.1799197134333	62.54296714393938	237.57879540953226	5.846999500838631	106.23263829109703	22.995152550626003	105.25202046087722	48.02836967221457	25.3787122410723	97.24663011154657	6.1358161077438504	2.06
505	24.652092439619455	19.257127737514363	24.524066663893187	7.706103858520089	26.50107154700719	13.340392037470757	33.839349650764525	471.689833802243	38.6930452223879	5.253780944671093	63.667956350112306	60.99448419029567	22.450915444161456	13.685750908987037	16.63688698658104	39.540811523819656	25.693259325074465	16.030465919473357	27.824290171349457	14.831153038127656	16.0
1434	8.423758734901845	28.72130752036329	95.79844339403459	30.79371852206323	47.35951837863598	10.395835234780483	38.12668279764982	836.0765024561566	101.38984953923811	47.57694877810748	40.07992856620528	162.08565484258264	21.27692922654478	34.230653493906374	13.260413370325427	19.730503057809393	32.75142940479627	41.48814040424304	39.17225953061322	45.87856529977396	8.73
964	4.849658375765333	16.18381196440575	23.841459178317162	0.5344732624451423	49.519176533708006	10.194269855805274	28.689110429502595	309.31952177647173	16.101020520289875	11.556681275553656	23.67142321966533	34.55378695561372	12.637578623398063	3.082598700973253	0.7393457342462973	13.576546045286364	17.491884421069948	4.557108509608123	10.225365092062441	6.388602850395632	12.38
975	8.307192975937898	10.117764995318934	80.02360042836393	9.960900345358052	36.612125037015566	8.389329223129442	50.17667831551079	372.3304505342917	62.09334787343314	4.653773086293411	8.857561402915726	138.93492046932025	21.070292636694376	22.555164560870384	8.63319825459681	43.449736055487946	20.04835246093469	17.854520808575206	45.67387356746837	8.292374975931729	2.99
1291	4.500928596775471	28.138882419621908	25.69440122343473	5.20914231408302	16.217422607762725	5.315322363124486	10.864140593311598	328.04179339406033	15.910759125664427	25.96086839780213	5.720770756655704	30.130011053318224	12.756217432440208	9.640884820933882	3.5403255845758594	8.56127924065531	12.281798553533244	18.069849330379217	13.38631618568937	11.95639875221854	6.01
